customer_id,age,income,education_level,employment_status,credit_score,loan_amount,loan_term,interest_rate,monthly_payment,city,loan_purpose,application_date,debt_to_income,loan_approved
914,53,109198.99708790441,PhD,Employed,727.0,12455.259543668399,24,6.76326577731359,71.39009424076248,Phoenix,Education,2022-03-16 02:40:20.001666805,0.007845137352310365,0
915,33,,High School,Employed,579.0,3107.2602996449755,48,3.1227532520388257,8.447118023697794,New York,Education,2022-03-16 04:37:13.386115510,0.000544576984477609,1
916,38,40805.7396741646,Bachelor,Employed,623.0,4394.406868787074,36,6.069021661971611,22.8593063017864,New York,Car,2022-03-16 06:34:06.770564214,0.006722379690009936,1
917,42,41704.20044676594,High School,Employed,,26731.59540603711,24,9.244338867758351,250.42805348034716,Phoenix,Education,2022-03-16 08:31:00.155012918,0.07205836845140155,1
918,37,17656.45511601381,Bachelor,Employed,627.0,41679.772909462445,36,7.533027222041043,299.95912390355755,Philadelphia,Personal,2022-03-16 10:27:53.539461622,0.20386365571071263,1
919,29,43914.35959139033,Bachelor,Self-Employed,533.0,15799.560063354567,36,7.8651973979946845,105.45616487909557,Phoenix,Car,2022-03-16 12:24:46.923910326,0.028816860596943567,1
920,37,28958.999289750536,High School,Employed,800.0,9847.82198705322,60,4.547456970762134,41.06654234161354,Los Angeles,Car,2022-03-16 14:21:40.308359030,0.017017111094504524,0
921,47,17990.49456118255,High School,Self-Employed,496.0,10255.565730181677,24,7.614706864923891,67.25420801887067,Los Angeles,Home,2022-03-16 16:18:33.692807734,0.044859828254404537,0
922,22,3477.4296788025945,Bachelor,Employed,426.0,22760.65508100572,48,10.356063868434868,182.27309466454938,Phoenix,Car,2022-03-16 18:15:27.077256438,0.6289924852564529,0
923,36,14564.954278813924,High School,Employed,737.0,15763.205337730493,48,4.007201383912211,52.49071315645934,Chicago,Education,2022-03-16 20:12:20.461705142,0.04324686132339896,1
924,26,11023.2726360394,High School,Employed,504.0,18.47446253479256,60,-0.8453401633681796,-0.0141728613945294,Chicago,Home,2022-03-16 22:09:13.846153846,-1.542866101109693e-05,1
925,49,39048.88842008041,Bachelor,Employed,775.0,36902.410681703754,24,5.250229205267564,172.74288691014195,Chicago,Home,2022-03-17 00:06:07.230602550,0.05308511270850242,0
926,16,46023.7263078791,Master,Self-Employed,687.0,3838.0451268166316,36,9.02204671317102,30.665794276271697,Chicago,Business,2022-03-17 02:03:00.615051254,0.007995648350017714,1
927,28,46897.64920909696,High School,Employed,678.0,28083.64757508996,24,6.112292742760414,175.543181643013,Los Angeles,Car,2022-03-17 03:59:53.999499958,0.04491735119438662,1
928,39,24565.939677803442,High School,Employed,593.0,10548.015704807041,48,10.410087506314987,105.73977605009333,Houston,Home,2022-03-17 05:56:47.383948662,0.05165189401436226,1
929,53,27342.4828402358,Master,Self-Employed,567.0,21568.902338913744,48,10.870799613602667,205.1214273111715,Philadelphia,Business,2022-03-17 07:53:40.768397366,0.09002317536840156,1
930,34,89860.24231314218,High School,Retired,612.0,48295.78393474979,48,4.906422013982953,173.34017757791418,Phoenix,Home,2022-03-17 09:50:34.152846070,0.023147969306452177,0
931,28,32335.399699856287,Bachelor,Employed,,4188.9547417430185,36,10.606922155144442,34.41314619594602,Houston,Car,2022-03-17 11:47:27.537294774,0.012771073132990765,1
932,57,220206.79112128794,PhD,Employed,770.0,37585.90085397834,48,10.781779519827968,367.85606700419595,New York,Car,2022-03-17 13:44:20.921743479,0.020046033919176497,0
933,17,28956.760545177895,Master,Employed,575.0,976.53784005977,24,8.898565853506874,8.064046969326903,New York,Personal,2022-03-17 15:41:14.306192183,0.00334182974234794,0
934,8,52431.276980006616,High School,Employed,700.0,63574.598056577466,36,7.847378715592223,398.86351632334913,Chicago,Education,2022-03-17 17:38:07.690640887,0.09128830102126545,1
935,40,2583.7735805768893,High School,Employed,750.0,5628.217111303422,24,11.1415219376639,61.35430601812231,Philadelphia,Education,2022-03-17 19:35:01.075089591,0.28495208626333346,0
936,28,52970.52942210714,High School,Self-Employed,561.0,39547.23386800075,12,12.590002512408905,441.77343958106826,Chicago,Education,2022-03-17 21:31:54.459538295,0.10007982424960134,1
937,22,95333.73915167328,Master,Employed,687.0,1739.660830556465,12,8.294204088318345,13.463676061392022,Los Angeles,Personal,2022-03-17 23:28:47.843986999,0.0016947212411301768,0
938,43,142761.86784854374,PhD,Employed,560.0,9902.047493755592,36,9.127264462843105,73.41408214518209,Houston,Personal,2022-03-18 01:25:41.228435703,0.006170898427000173,1
939,37,296108.33671506704,High School,Employed,632.0,25097.152114507542,48,10.291194359928356,238.62418976902657,New York,Business,2022-03-18 03:22:34.612884407,0.009670414244309975,0
940,28,16576.727549435258,Bachelor,Self-Employed,604.0,26883.969493321296,48,12.978021094035466,269.68582770033225,Chicago,Education,2022-03-18 05:19:27.997333111,0.19522731026089887,1
941,19,42826.861506953,Master,Employed,580.0,30000.315847363858,36,11.730309123615385,277.0422126369282,Houston,Business,2022-03-18 07:16:21.381781815,0.07762666781228879,0
942,45,29957.16409048029,High School,Employed,665.0,10802.636110807543,24,7.244363934788941,69.76838267361308,Philadelphia,Business,2022-03-18 09:13:14.766230519,0.027947257943197856,1
943,42,41484.725034852905,High School,Employed,528.0,27415.97301756171,12,11.653100246146474,240.06235349792001,Philadelphia,Home,2022-03-18 11:10:08.150679223,0.06944117960417512,0
944,33,8566.289057553493,High School,Employed,742.0,13987.332678655574,48,3.28471083714609,33.55835978498021,Los Angeles,Education,2022-03-18 13:07:01.535127927,0.047009891297641146,1
945,57,96949.06089051382,Bachelor,Employed,541.0,20863.156244942933,48,9.828448964066457,142.82740701939088,Chicago,Personal,2022-03-18 15:03:54.919576631,0.01767865380530358,1
946,22,120158.37617548219,Master,Employed,523.0,19809.08140042007,12,15.610056245277303,229.90804231274058,Chicago,Business,2022-03-18 17:00:48.304025335,0.022960500928572204,0
947,16,29861.101595561195,Master,Employed,624.0,4602.274016503686,36,5.360835975300719,18.347671584035087,Houston,Education,2022-03-18 18:57:41.688474039,0.007373206186108997,1
948,26,16455.06376143468,High School,Employed,,46867.37612622319,36,8.097492432940168,270.8723585646238,Chicago,Car,2022-03-18 20:54:35.072922743,0.1975360502943493,0
949,34,7589.623076977975,High School,Employed,685.0,50461.69889240751,36,7.2659519605508684,346.34257195487044,Philadelphia,Education,2022-03-18 22:51:28.457371448,0.5476043831564451,1
950,37,57563.4558403459,Bachelor,Retired,658.0,5695.27820651233,48,7.650567675835504,32.77399845143339,Chicago,Business,2022-03-19 00:48:21.841820152,0.006832251046705702,0
951,32,18715.173701547894,Bachelor,Employed,487.0,13469.205484594668,24,10.868470701123162,117.55653521722134,Houston,Car,2022-03-19 02:45:15.226268856,0.07537618646253771,1
952,39,120141.58530039864,Bachelor,Self-Employed,748.0,15631.4088548211,60,10.666778109123351,131.8409247867233,Los Angeles,Education,2022-03-19 04:42:08.610717560,0.013168555196644555,1
953,19,55586.77231986306,Bachelor,Employed,622.0,19902.87606640003,36,10.196509406549113,185.00411652570924,Los Angeles,Car,2022-03-19 06:39:01.995166264,0.03993844768560543,1
954,52,51878.49243797163,Bachelor,Self-Employed,674.0,563.1096274103492,60,9.062718937367164,3.7140980638411776,Phoenix,Business,2022-03-19 08:35:55.379614968,0.0008591070147110218,0
955,34,40981.13234682289,High School,Employed,870.0,35554.78907837796,24,10.428426582742144,286.3650441861414,New York,Home,2022-03-19 10:32:48.764063672,0.08385274718989326,1
956,48,2342.8594984265246,Bachelor,Employed,778.0,49504.98798351758,48,7.0881131909191835,292.0153106126257,Houston,Education,2022-03-19 12:29:42.148512376,1.4956866725063687,1
957,39,134355.3786086172,PhD,Unemployed,671.0,3834.429245162254,60,10.007867133307702,27.546572282653567,Chicago,Home,2022-03-19 14:26:35.532961080,0.002460332223503865,1
958,40,49434.67050296749,High School,Unemployed,512.0,56735.75884765517,36,9.801303624147623,466.4910952527933,Chicago,Car,2022-03-19 16:23:28.917409784,0.11323820076230681,1
959,41,256319.00521230474,Bachelor,Retired,514.0,47580.49987273905,60,6.752265616171032,311.9218183994011,Chicago,Education,2022-03-19 18:20:22.301858488,0.014603138061075487,1
960,40,38539.91470253388,High School,Unemployed,766.0,19536.17103925664,12,8.383774109605387,162.9925355497104,New York,Personal,2022-03-19 20:17:15.686307192,0.05075025312570112,1
961,42,61912.84075066178,Bachelor,Employed,609.0,8030.340937362447,24,8.732435418344874,60.92375142961532,New York,Home,2022-03-19 22:14:09.070755896,0.011808293857806377,1
962,50,2892.5563372483107,Bachelor,Employed,633.0,5813.743600408512,12,8.16762632444033,39.93077721844972,Los Angeles,Home,2022-03-20 00:11:02.455204600,0.16565600484629817,1
963,37,49947.78434325269,Bachelor,Employed,535.0,16790.78009920965,24,7.227906563690735,83.22043027468038,Houston,Car,2022-03-20 02:07:55.839653304,0.01999378303616522,1
964,43,72333.99303936619,Master,Employed,694.0,17691.507004302162,24,6.575913129656696,103.0868985294912,Philadelphia,Business,2022-03-20 04:04:49.224102008,0.017101817974858113,1
965,33,75369.86140799578,High School,Unemployed,764.0,26379.363826730412,48,6.045161029051812,131.89949005189106,Los Angeles,Personal,2022-03-20 06:01:42.608550712,0.021000355461112452,0
966,52,73508.07662023808,Bachelor,Employed,802.0,40441.47215472222,24,7.882682334271238,252.24645367432433,New York,Business,2022-03-20 07:58:35.992999417,0.04117856952957625,1
967,26,12827.431180933716,High School,Self-Employed,605.0,68142.57877685392,24,8.876643942653711,478.999557592018,Houston,Education,2022-03-20 09:55:29.377448121,0.44810177579809213,1
968,56,185247.34759961255,Bachelor,Employed,714.0,39775.32911699962,36,12.366438357902677,433.91736997206345,Houston,Business,2022-03-20 11:52:22.761896825,0.028108410226304652,0
969,34,266771.07057061384,High School,Employed,640.0,59934.84865951512,12,4.2614459232616,207.79382692792547,Los Angeles,Home,2022-03-20 13:49:16.146345529,0.0093470626998705,0
970,17,3930.296920636251,Master,Employed,738.0,17297.124407875963,60,10.564809611589109,166.48406110038349,Phoenix,Personal,2022-03-20 15:46:09.530794233,0.5083098741764246,1
971,36,137793.5996790035,High School,Employed,649.0,991.5196911906326,48,13.426156923903394,14.811962511669288,Phoenix,Education,2022-03-20 17:43:02.915242937,0.0012899260238072973,1
972,26,17085.741352035377,High School,Self-Employed,567.0,1330.54145707746,24,3.511602938958614,3.519406809468504,New York,Education,2022-03-20 19:39:56.299691641,0.002471820264831,0
973,45,58443.811519682145,High School,,782.0,7816.025139439666,36,13.094207146138864,75.58559970337876,Phoenix,Home,2022-03-20 21:36:49.684140345,0.015519644815346878,1
974,27,20632.86455329691,PhD,Employed,659.0,23797.05506960548,24,12.579092171300802,284.5233824751581,Phoenix,Business,2022-03-20 23:33:43.068589049,0.16547777846757258,1
975,29,171718.56514041152,High School,Self-Employed,614.0,10207.63407214824,48,8.79738602480788,74.32965552296679,Chicago,Education,2022-03-21 01:30:36.453037753,0.005194289071459824,1
976,12,5351.643346430316,High School,Employed,667.0,4542.354978442376,12,7.968306259920085,30.22633952744557,Phoenix,Education,2022-03-21 03:27:29.837486457,0.06777657830492156,1
977,29,34432.546886949225,High School,Retired,576.0,47510.652219464115,60,6.887738242769357,257.40017016637097,Chicago,Education,2022-03-21 05:24:23.221935161,0.08970588356817667,1
978,5,27934.99217196576,High School,Employed,691.0,104983.91497001419,36,7.6365352480930895,659.9139443899882,Phoenix,Personal,2022-03-21 07:21:16.606383865,0.283478416028588,0
979,15,19727.99821699396,High School,Employed,630.0,419.5388142353175,48,7.8998968044108695,2.679626864715614,Houston,Home,2022-03-21 09:18:09.990832569,0.0016299434956805793,1
980,44,289029.44162079523,Bachelor,Employed,570.0,2341.95035352636,48,7.592263491457861,14.130318683128072,Phoenix,Education,2022-03-21 11:15:03.375281273,0.0032698259229870736,0
981,44,7023.815120222766,High School,Employed,887.0,17295.639130052175,24,7.268900279027256,105.87535407435588,Chicago,Personal,2022-03-21 13:11:56.759729977,0.1808852065644882,1
982,40,63055.811172802976,Bachelor,Employed,549.0,10299.68006378601,36,14.142253541932732,117.11534621344799,Philadelphia,Personal,2022-03-21 15:08:50.144178681,0.02228794029324202,1
983,23,197103.81529301588,High School,Employed,,38098.852521882334,60,8.342502258242444,293.214646265296,Phoenix,Car,2022-03-21 17:05:43.528627386,0.017851383292367087,0
984,34,81624.76372137728,Bachelor,Employed,655.0,26554.757686478362,48,7.551250736859755,166.7752380922643,Phoenix,Education,2022-03-21 19:02:36.913076090,0.024518329559133977,1
985,34,98311.62635863536,Bachelor,Employed,547.0,1774.2554195145271,60,9.392263872296553,12.596395470919335,Philadelphia,Car,2022-03-21 20:59:30.297524794,0.001537526651218449,1
986,21,22285.983743159955,High School,Unemployed,616.0,19680.030339132463,12,11.991749660246274,209.05511147311827,New York,Car,2022-03-21 22:56:23.681973498,0.11256677589776046,1
987,53,19643.73059101098,High School,Unemployed,515.0,10256.886928649486,24,7.047073776917319,63.72106990832343,Houston,Personal,2022-03-22 00:53:17.066422202,0.03892604998613594,0
988,45,36391.93717856589,High School,Self-Employed,856.0,83890.75536278325,60,10.991203722042375,708.8950291274581,New York,Education,2022-03-22 02:50:10.450870906,0.23375343576213342,1
989,32,2340.254062564134,High School,Employed,623.0,16122.21698205423,48,9.297454689982676,141.68996956082506,New York,Personal,2022-03-22 04:47:03.835319610,0.7265363457448566,1
990,35,145347.7460926227,Bachelor,Employed,631.0,65660.73324793714,48,7.5534317325936,321.1193503330716,Phoenix,Business,2022-03-22 06:43:57.219768314,0.02651181258456711,1
991,37,7761.698411227006,Bachelor,Employed,844.0,765.9803483284635,48,10.039693012532323,5.974542521476114,Chicago,Education,2022-03-22 08:40:50.604217018,0.009236961610619907,1
992,10,116658.93669639244,Bachelor,Employed,567.0,2725.141735538114,48,12.436899928043996,30.017632480873626,Philadelphia,Business,2022-03-22 10:37:43.988665722,0.0030877324958647825,0
993,32,4364.146438297757,High School,Employed,,12204.965485210467,36,9.214892018031705,95.85955251062043,Houston,Business,2022-03-22 12:34:37.373114426,0.2635829586360368,1
994,26,86474.43678850733,High School,Employed,709.0,54499.6099906354,24,10.62126016890858,549.5798623256577,Philadelphia,Home,2022-03-22 14:31:30.757563130,0.07626483146733115,1
995,22,8241.522649264269,High School,Employed,452.0,19664.702082456875,36,9.266653271771949,156.19142056817486,Houston,Business,2022-03-22 16:28:24.142011834,0.22742120923315295,1
996,31,1943.8825330539769,Bachelor,Employed,612.0,43451.75099238151,36,17.067576772529993,484.37542087395076,Philadelphia,Business,2022-03-22 18:25:17.526460538,2.990152414896981,0
997,56,63557.19721216255,Bachelor,Employed,693.0,8335.459784741795,24,9.341253816959338,63.154180467781586,New York,Car,2022-03-22 20:22:10.910909242,0.011923907894861573,1
998,42,16443.630366958954,High School,Retired,653.0,2955.3554862681826,48,14.439262297117766,35.24674148377506,Phoenix,Education,2022-03-22 22:19:04.295357946,0.02572186849049941,1
999,28,62674.988730778314,Bachelor,Retired,653.0,7060.359967703363,12,12.15560670992045,85.07068692684943,Phoenix,Business,2022-03-23 00:15:57.679806650,0.016287968514956862,0
1000,41,40493.62946323911,High School,Employed,589.0,25912.31335395375,36,8.88617574352144,215.42184397552603,Chicago,Car,2022-03-23 02:12:51.064255355,0.06383873616597102,0
1001,51,5759.73511459789,PhD,Employed,578.0,51279.53600908128,60,7.345056417186573,307.66409536651736,Chicago,Personal,2022-03-23 04:09:44.448704059,0.6409963428771254,1
1002,46,134508.11241450463,High School,Self-Employed,619.0,15174.206290759645,36,8.60992836008642,108.16619514441872,Houston,Personal,2022-03-23 06:06:37.833152763,0.009649933512806146,1
1003,35,30102.673402612472,Bachelor,Self-Employed,846.0,5379.866009695397,24,10.408110221139255,48.761083988388016,Houston,Education,2022-03-23 08:03:31.217601467,0.01943790838888998,1
1004,27,66297.09404922642,High School,Self-Employed,559.0,25375.998615922097,36,9.898764313187984,204.38706075724096,Chicago,Business,2022-03-23 10:00:24.602050171,0.03699475466097763,0
1005,43,34759.520528233596,Master,Employed,601.0,5482.958520128129,60,6.336639356118816,27.83440305102845,Chicago,Home,2022-03-23 11:57:17.986498875,0.009609247525179117,1
1006,39,46362.715007803956,High School,Employed,652.0,21115.98423111313,36,9.537258029948058,178.64789148269995,Phoenix,Home,2022-03-23 13:54:11.370947579,0.04623919667844195,0
1007,45,18032.254467100218,High School,Employed,503.0,2697.753042065735,12,6.564651591354474,13.597149247879088,Los Angeles,Business,2022-03-23 15:51:04.755396283,0.0090485519307774,1
1008,42,11179.701638502953,High School,Self-Employed,693.0,41668.07914127651,36,12.448534794396952,391.1224756412288,Philadelphia,Personal,2022-03-23 17:47:58.139844987,0.4198206588564412,0
1009,47,39106.59280567537,PhD,Self-Employed,521.0,40890.26838937754,60,5.683097942812127,208.28924912968918,Chicago,Personal,2022-03-23 19:44:51.524293691,0.06391431240191124,1
1010,28,29010.47974424687,PhD,Employed,541.0,19481.54661281883,48,5.277635779288339,89.10453583759329,Phoenix,Car,2022-03-23 21:41:44.908742395,0.03685752319429208,1
1011,50,24724.096741657184,High School,Employed,536.0,973.2666422038383,12,9.221539544523388,7.253623285545394,Philadelphia,Car,2022-03-23 23:38:38.293191099,0.0035205928991487376,1
1012,37,446642.7001872731,Bachelor,Employed,485.0,8219.040563561208,48,7.320429190548533,54.019765227907655,Philadelphia,Home,2022-03-24 01:35:31.677639803,0.011612238164538838,0
1013,59,58640.93076164536,Bachelor,Self-Employed,776.0,3720.7629208244607,36,9.560305225432035,27.486143564148527,Houston,Car,2022-03-24 03:32:25.062088507,0.0056246331442186635,1
1014,26,2350.390619914308,High School,Unemployed,702.0,18529.872009174225,60,12.038072754319103,194.0695552631623,Chicago,Business,2022-03-24 05:29:18.446537211,0.9908287768961798,1
1015,55,20680.748477936464,High School,Employed,742.0,2682.234430977584,24,13.039885939681021,30.91559570530016,Houston,Car,2022-03-24 07:26:11.830985915,0.01793876797348,1
1016,37,26531.399322352343,PhD,Employed,733.0,50952.98095136055,12,5.016506956142795,251.83383026476278,New York,Education,2022-03-24 09:23:05.215434619,0.1139029994784766,0
1017,27,5095.66549214829,Bachelor,Employed,633.0,47455.39602412679,60,7.812500523957539,320.89705443181543,Philadelphia,Home,2022-03-24 11:19:58.599883324,0.7556941598924178,1
1018,29,13452.887130131883,High School,Unemployed,647.0,4242.974838752905,24,10.425424336093135,35.85785826820251,New York,Personal,2022-03-24 13:16:51.984332028,0.03198527535807935,1
1019,31,2651.149853199578,High School,Self-Employed,751.0,29676.911785019925,12,11.299901198520523,327.7419677585984,Los Angeles,Car,2022-03-24 15:13:45.368780732,1.483470882778165,0
1020,40,279194.7310112328,High School,Employed,813.0,29809.612577415668,12,4.718552613295564,128.48123318959318,Houston,Education,2022-03-24 17:10:38.753229436,0.005522220253551591,1
1021,41,344940.0208144659,Bachelor,Employed,524.0,12635.77154536693,36,7.392517870892864,71.35970148264228,Philadelphia,Personal,2022-03-24 19:07:32.137678140,0.012839106461748219,0
1022,28,4575.628600329595,High School,Employed,901.0,4151.3378052309845,24,13.313493188945412,44.51084086847015,Phoenix,Car,2022-03-24 21:04:25.522126844,0.11673370744801422,1
1023,34,1022.8604436928354,Bachelor,Employed,518.0,3542.191900146245,12,7.546714531745321,27.17799428507213,New York,Business,2022-03-24 23:01:18.906575548,0.31884694870339914,0
1024,60,63521.26671648075,High School,Employed,603.0,33626.502632261516,12,10.820517215772727,357.69525370715496,Phoenix,Home,2022-03-25 00:58:12.291024252,0.06757332254793025,1
1025,55,28918.84867319739,High School,Employed,,6217.2209708231385,36,11.97773467258751,52.23391226741896,Phoenix,Personal,2022-03-25 02:55:05.675472956,0.02167468540301764,1
1026,40,77275.4575451169,High School,Unemployed,666.0,23124.065471087855,36,11.420649208025464,218.28877683934508,New York,Personal,2022-03-25 04:51:59.059921660,0.03389776528392316,1
1027,35,128507.56780320188,Master,Self-Employed,846.0,50225.810259542515,48,8.324912513122898,385.9663111018873,Phoenix,Education,2022-03-25 06:48:52.444370364,0.03604142395968098,1
1028,36,,High School,Employed,,22479.661082327108,48,11.752542756207768,249.21538851414397,Phoenix,Home,2022-03-25 08:45:45.828819068,0.06540061873363805,1
1029,42,10357.876992480069,Bachelor,Employed,691.0,91205.28424034578,48,7.9127230861876345,580.8751928141302,Philadelphia,Home,2022-03-25 10:42:39.213267772,0.6729663152816183,1
1030,22,76207.53430756734,High School,Employed,753.0,25926.30681141549,48,3.8176302048711594,106.68649978936149,Houston,Education,2022-03-25 12:39:32.597716476,0.016799362544724285,0
1031,31,,Bachelor,Self-Employed,684.0,9443.930301360902,24,2.7433937355108498,20.711653283630614,Phoenix,Car,2022-03-25 14:36:25.982165180,0.0015935635658837365,1
1032,14,43402.57014313212,High School,Self-Employed,582.0,47842.64120431638,24,7.790090141024705,272.3079594276739,Chicago,Education,2022-03-25 16:33:19.366613884,0.07528806479330477,1
1033,39,57284.793440755144,Bachelor,Employed,698.0,9309.670839344097,60,9.66844933559226,75.8911939924228,Chicago,Personal,2022-03-25 18:30:12.751062588,0.015897662768932355,1
1034,42,20584.82628400777,Master,Employed,656.0,89008.09256886665,60,6.507220268938482,553.0599643415875,Phoenix,Personal,2022-03-25 20:27:06.135511293,0.3224083351752683,0
1035,29,24025.143264543065,High School,Employed,565.0,16239.357692351996,48,10.003630686507309,119.3270399188334,Chicago,Business,2022-03-25 22:23:59.519959997,0.05960107972131315,0
1036,53,66336.12602473427,High School,Employed,,76571.95785616132,48,5.988689712619003,296.146548641838,New York,Home,2022-03-26 00:20:52.904408701,0.05357199457769047,1
1037,20,131395.75070535645,Bachelor,Employed,644.0,5071.217217923056,24,10.509593432503262,45.54892248825751,Houston,Personal,2022-03-26 02:17:46.288857405,0.004159853472619248,1
1038,17,49576.09577912537,High School,Employed,537.0,286.59915257843664,48,11.874499774796114,3.0468073747793833,Phoenix,Personal,2022-03-26 04:14:39.673306109,0.0007374862405511842,1
1039,37,77996.18825479355,Bachelor,Employed,553.0,5457.983164244768,48,9.696743641044163,39.91831354963026,Houston,Home,2022-03-26 06:11:33.057754813,0.006141579137569241,1
1040,47,9415.071074888789,High School,Employed,703.0,2588.7308168441978,24,5.470863290804736,11.145729764672291,Los Angeles,Car,2022-03-26 08:08:26.442203517,0.014205814922926363,0
1041,55,11910.263727778263,Bachelor,Self-Employed,754.0,33102.34136386787,12,6.490002922675107,192.43263368674704,Los Angeles,Home,2022-03-26 10:05:19.826652221,0.19388249135535474,1
1042,29,37968.05514883332,Bachelor,Employed,698.0,7681.670363200642,24,8.1166449427851,57.26095870822543,New York,Personal,2022-03-26 12:02:13.211100925,0.018097621850926417,1
1043,47,9712.876937319801,High School,Self-Employed,698.0,25504.793207620984,48,9.656766736837556,259.91878393490174,Los Angeles,Home,2022-03-26 13:59:06.595549629,0.32112271444875257,1
1044,34,50392.22096234046,Bachelor,Employed,568.0,27615.03268996653,24,8.557896859372267,193.56493585033482,Los Angeles,Car,2022-03-26 15:55:59.979998333,0.04609400391262566,1
1045,32,17241.072704444436,Bachelor,Employed,659.0,29138.468699610865,60,5.147653936325101,111.29223963529223,Los Angeles,Personal,2022-03-26 17:52:53.364447037,0.0774607762821647,1
1046,45,78398.63472137573,High School,Employed,616.0,44685.44090545068,12,11.443922837065337,396.539626784054,Houston,Car,2022-03-26 19:49:46.748895741,0.06069589780893505,1
1047,42,82541.73970600129,High School,Employed,630.0,4032.5756778870887,12,12.566809709226064,40.64482484793037,Houston,Business,2022-03-26 21:46:40.133344445,0.005908984956125209,1
1048,16,31161.232937089746,Bachelor,Employed,,1294.546696847907,12,9.585987072345738,9.633026194385229,Los Angeles,Car,2022-03-26 23:43:33.517793149,0.003709619403250052,1
1049,52,9972.00035024197,High School,Employed,584.0,753.8816264689117,24,8.75456801783143,5.455625299314073,Houston,Personal,2022-03-27 01:40:26.902241853,0.006565132500239063,1
1050,51,52032.496057550816,PhD,Employed,725.0,2739.5130685757567,60,5.464486383789789,10.853717159812126,Los Angeles,Home,2022-03-27 03:37:20.286690557,0.002503139687430866,1
1051,27,246593.64287506472,Bachelor,Self-Employed,549.0,11918.075282895683,36,2.5987572714187017,25.723224253974315,Phoenix,Car,2022-03-27 05:34:13.671139262,0.0012517706760351568,1
1052,39,48721.27642695807,High School,Employed,520.0,85567.62963966983,60,8.828182711512016,654.5360531132156,Houston,Home,2022-03-27 07:31:07.055587966,0.16121155300875153,0
1053,40,1821.5144177457423,Master,Employed,571.0,10893.923876076966,60,9.542611558455565,78.67310629187125,Los Angeles,Personal,2022-03-27 09:28:00.440036670,0.5182925077644018,1
1054,38,,High School,Self-Employed,738.0,15079.139726268895,48,12.46232082799056,152.9131463223988,Los Angeles,Home,2022-03-27 11:24:53.824485374,2.1036744696946044,0
1055,28,19309.746604325916,Bachelor,Unemployed,683.0,42103.59467194917,60,10.464081510370537,430.7142347011451,Houston,Personal,2022-03-27 13:21:47.208934078,0.26766642371453175,1
1056,26,10894.35745048391,High School,Employed,471.0,62708.89187036004,24,12.570892701314811,627.0557970745336,Houston,Personal,2022-03-27 15:18:40.593382782,0.690694205610095,0
1057,34,83846.02673090751,Bachelor,Employed,709.0,88895.01936564152,12,9.981464760687901,812.6032348948384,Phoenix,Car,2022-03-27 17:15:33.977831486,0.11629935488813731,1
1058,49,93153.85931534527,Bachelor,Employed,645.0,43782.4148318248,60,11.607585199045419,352.92085353358726,Chicago,Business,2022-03-27 19:12:27.362280190,0.04546296067097465,1
1059,41,14962.015366074902,Bachelor,Employed,608.0,17454.800009694198,60,5.765242033299492,81.60364102026506,Los Angeles,Education,2022-03-27 21:09:20.746728894,0.06544864901445914,1
1060,30,19699.913486940364,High School,Employed,625.0,6517.12643280004,36,10.270770502687832,55.874509170942815,Los Angeles,Car,2022-03-27 23:06:14.131177598,0.034035383480024085,1
1061,44,13475.539912288554,High School,Employed,516.0,22805.410837262498,36,7.955875817287638,162.56321298872734,New York,Business,2022-03-28 01:03:07.515626302,0.14476292367965168,1
1062,0,119506.67472846791,High School,Unemployed,667.0,5478.6340794393755,48,9.04608546907879,47.99352923519204,New York,Car,2022-03-28 03:00:00.900075006,0.004819164721392025,1
1063,48,34922.99687692948,High School,Employed,523.0,1433.438953730086,36,10.416731364084455,11.959952822216104,New York,Car,2022-03-28 04:56:54.284523710,0.004109596732845221,1
1064,14,53375.604247203526,High School,Employed,614.0,62942.131711069815,48,7.711544790441536,390.91818109323043,Houston,Personal,2022-03-28 06:53:47.668972414,0.08788693335241331,1
1065,30,26848.39256595528,Bachelor,Employed,615.0,16579.53220530699,24,5.1392021083976305,57.99889633671052,Chicago,Business,2022-03-28 08:50:41.053421118,0.02592284638012416,1
1066,21,49849.85502316629,Master,Employed,726.0,17744.123541518224,12,8.238341308850769,140.02477200208634,Los Angeles,Education,2022-03-28 10:47:34.437869822,0.03370716450918796,0
1067,19,24376.241788618445,High School,Employed,653.0,23490.20112278444,36,6.257315720587433,129.19334030938327,New York,Home,2022-03-28 12:44:27.822318526,0.06359963513475084,0
1068,48,20751.417352542525,High School,Employed,720.0,15010.03248215132,24,10.961385866801214,136.18812989131357,Los Angeles,Personal,2022-03-28 14:41:21.206767231,0.07875402103536454,1
1069,29,50321.724095861355,Master,Employed,530.0,14694.037551022555,12,11.138977143357316,124.97878398250646,Chicago,Car,2022-03-28 16:38:14.591215935,0.02980314038789903,1
1070,39,44709.595726498716,Master,Self-Employed,639.0,61670.377599054445,24,10.113975402828668,488.3294364238328,Houston,Home,2022-03-28 18:35:07.975664639,0.13106701462775444,1
1071,34,17373.582237852774,Bachelor,,703.0,42394.800676707484,24,12.037835552136507,470.01665680075405,Philadelphia,Car,2022-03-28 20:32:01.360113343,0.32464231062955096,1
1072,40,8087.634704759999,High School,Employed,774.0,5975.224813355694,24,9.357605264134708,50.24683458858413,Los Angeles,Personal,2022-03-28 22:28:54.744562047,0.07455356690481267,1
